Word,IDF
главнокомандование,1.919078
учинять,1.919078
славин,1.919078
генералмайор,1.015988
обещание,1.441957
касабланка,1.919078
беженец,1.07398
стул,1.317018
какиелибо,1.441957
гансгеорг,1.919078
опасаться,0.964836
увешать,1.919078
рана,1.919078
бригадный,1.317018
карлсхорст,1.919078
репродукция,1.919078
встречаться,0.618048
заблуждаться,1.919078
двое,0.877685
залечивать,1.919078
творение,1.618048
путеводный,1.919078
изучать,0.77295
уклоняться,1.618048
сомневаться,1.441957
алексей,0.640324
значимость,1.317018
доверенность,1.919078
аутентичный,1.618048
ставка,0.805135
одобрять,0.839897
приносить,0.805135
проставлять,1.317018
ничтожный,1.441957
коллеж,1.919078
шерель,1.919078
целесообразность,1.317018
отвага,1.441957
севозить,1.919078
титульный,1.317018
западнохристианский,1.919078
отводить,1.07398
фашистский,1.015988
осознание,1.919078
кеннеди,1.441957
штабквартира,0.877685
пробиваться,1.618048
единение,1.441957
усложнять,1.220108
праздновать,1.441957
иван,0.596859
смит,1.441957
бессрочный,1.441957
дословно,1.919078
юговосток,1.07398
деница,1.919078
тассинья,1.919078
сговариваться,1.317018
гордость,1.317018
объявление,0.964836
вайнанда,1.919078
трезво,1.919078
вставать,1.140927
ужасный,1.317018
извинение,1.618048
проволочка,1.919078
тупой,1.919078
фельдмаршал,1.919078
чисто,1.317018
рузвельт,1.220108
актокапитуляциигермания,1.919078
фитингофшеел,1.919078
честный,1.618048
штеменко,1.919078
спаатс,1.919078
дух,0.877685
первоисточник,1.441957
отговорка,1.919078
какоелибо,1.618048
грейм,1.618048
категорический,1.618048
уполномочивать,1.618048
штурм,1.015988
легенда,0.964836
спина,1.317018
насчет,1.618048
вгк,1.919078
реймский,1.919078
свидетель,1.441957
телеграфировать,1.919078
адмирал,1.07398
ганс,1.317018
ускорять,1.220108
погью,1.919078
перечисление,1.618048
оглашать,1.140927
принадлежность,0.877685
тренировка,1.441957
эксмо,1.220108
авиамотодесантный,1.919078
сво,1.919078
мо,1.441957
кутузов,1.317018
родионова,1.919078
шойгу,1.919078
типография,1.015988
спн,1.618048
вася,1.317018
бла,1.919078
голиков,1.919078
посчитать,1.317018
подвиг,1.220108
черех,1.919078
исполняться,1.317018
участь,1.919078
вч,1.919078
подчиняться,0.839897
сводный,1.919078
прокомментировать,1.441957
выброска,1.618048
санкционный,1.919078
прыжок,1.618048
бмдм,1.919078
воздух,0.839897
магдагачи,1.919078
камильевич,1.919078
неназванный,1.919078
десантирование,1.317018
десантурар,1.618048
печора,1.317018
омск,1.618048
угол,1.140927
доставаться,1.07398
совершенствование,1.317018
крылатый,1.220108
мин,1.919078
расформирование,1.919078
уход,0.877685
этикет,1.618048
евросоюз,1.015988
концевой,1.919078
одерживать,1.015988
блокирование,1.618048
уклонение,1.441957
вертолет,1.140927
парашют,1.317018
поколение,1.015988
срыв,1.919078
иваново,1.919078
дядя,0.919078
братишка,1.618048
камышин,1.919078
свирская,1.919078
интерфакс,0.964836
редактирование,1.919078
кубинка,1.919078
степочкин,1.919078
черниговский,1.220108
доктрина,1.317018
мотострелковый,1.618048
военнослужащий,0.839897
томск,1.441957
завитинск,1.919078
орлан,1.919078
марш,1.220108
нга,1.618048
берет,1.618048
горнопустынный,1.919078
подколзин,1.919078
прапорщик,1.919078
раевский,1.919078
почетный,0.877685
евгеньевич,1.441957
гвардейский,1.140927
миротворческий,1.441957
мошковский,1.919078
годность,1.919078
расквартирование,1.919078
реверс,1.618048
вторжение,0.77295
баранов,1.618048
воротников,1.919078
запланировать,0.919078
ббк,1.618048
сычев,1.919078
лепс,1.919078
банка,1.07398
посадочный,1.317018
воссоздание,1.618048
анатольевич,1.220108
величенко,1.919078
гарнизонный,1.919078
элитный,1.618048
даваться,1.015988
востротина,1.919078
принижение,1.919078
выбрасывать,1.919078
тимергазин,1.919078
ивановский,1.441957
погон,1.441957
вдд,1.919078
антитеррор,1.919078
базирование,1.441957
тактический,1.07398
сокольники,1.919078
сердюк,1.919078
иванович,0.839897
военноучетный,1.919078
нво,1.618048
псковский,1.618048
моторизованный,1.618048
краснодарский,1.919078
полковой,1.919078
наращивать,1.618048
воронежский,1.220108
российскосербскобелорусский,1.919078
волык,1.919078
прозвище,1.015988
феськов,1.919078
ульяновский,1.618048
ремонтновосстановительный,1.919078
калашников,1.919078
георгиевич,1.441957
минобороны,1.317018
бронетехника,1.441957
показательный,1.441957
биологический,1.015988
викиразметка,1.317018
эдитнотис,1.919078
ставрополь,1.919078
парашютист,1.317018
лебедь,1.919078
передислокация,1.618048
теплинский,1.919078
холзак,1.919078
репетиция,1.441957
вязников,1.919078
ярославль,1.441957
одкб,1.919078
богородица,1.441957
евгений,0.805135
пдп,1.919078
медвежий,1.618048
маргел,1.919078
полигон,1.015988
одшбр,1.919078
амурский,1.618048
ангел,1.317018
подрывать,1.317018
сложность,1.07398
чобан,1.919078
дшд,1.919078
спецназ,1.220108
альтернативный,0.919078
покровитель,1.441957
рязань,1.618048
новороссийск,1.919078
ростовнадон,1.220108
тс,1.618048
ульяновск,1.618048
кавказский,1.441957
подмосковье,1.919078
кубанский,1.220108
шпак,1.618048
беспилотный,1.220108
пресвятой,1.618048
сергеев,1.618048
нд,1.919078
реагирование,1.441957
уссурийск,1.919078
комендантский,1.919078
слугины,1.919078
колмаков,1.919078
нариман,1.919078
билет,1.07398
парашютнодесантный,1.317018
анонсировать,1.618048
бтрмдм,1.919078
гарболовый,1.919078
дшв,1.919078
новороссийский,1.317018
осторожность,1.618048
взамен,0.964836
петрович,0.839897
казачий,1.140927
монета,0.964836
нарукавный,1.441957
разведчик,1.317018
ифа,1.919078
даниловский,1.919078
дшп,1.919078
выслушивать,1.618048
дисциплинарный,1.618048
костромской,1.618048
сызранский,1.919078
чеченский,1.317018
ремонтный,1.618048
ошс,1.919078
обстрел,1.140927
вдв,1.441957
угрожать,1.220108
благовещение,1.919078
теоретик,1.317018
караул,1.618048
российскоукраинский,1.441957
гвовдбр,1.919078
нашивка,1.919078
шевченко,1.441957
присягать,1.618048
филиппович,1.618048
атаковать,0.919078
тяжело,1.140927
десантноштурмовой,1.618048
переформировывать,1.919078
миновый,1.919078
строевой,1.618048
псков,1.441957
прикрытие,1.220108
атрибут,1.618048
венский,1.140927
швейцария,0.77295
ерусланов,1.919078
ильяпророк,1.919078
донской,1.220108
яков,1.618048
ультрамарин,1.919078
постигать,1.618048
славянский,1.015988
гводшбр,1.919078
насчитывать,0.877685
алехин,1.919078
суворов,1.220108
евтухович,1.919078
краснознаменный,1.441957
черноморский,1.140927
расширенный,1.618048
торуньский,1.919078
десантный,1.07398
уланудэ,1.919078
выпускница,1.919078
кадрированый,1.919078
шаманов,1.919078
аэродром,0.964836
черняховск,1.919078
рввдку,1.919078
керченский,1.919078
киргизия,1.317018
суворовский,1.919078
гудаута,1.919078
галерея,1.140927
присваивать,0.839897
летчик,1.140927
псковской,1.618048
славно,1.919078
ракетноядерный,1.919078
высокоточный,1.618048
караульная,1.618048
гв,1.618048
экстраполяция,1.919078
анатолий,0.877685
контрактный,1.919078
шайкин,1.919078
лукин,1.919078
дислоцированный,1.919078
воронеж,1.618048
рязанский,1.317018
армейский,1.015988
вертолетный,1.441957
томский,1.220108
владимирович,1.220108
преимущество,1.07398
штандарт,1.618048
воздушндесантный,1.919078
игнатов,1.919078
удк,1.919078
номерной,1.919078
арбалет,1.919078
вебархив,1.618048
воздушнодесантныевойскароссийскойфедерация,1.919078
мто,1.919078
шовинизм,1.618048
присяга,1.140927
елькин,1.919078
убитый,1.317018
редут,1.919078
стрелковый,1.140927
тула,1.441957
феодосий,1.618048
кадетский,1.919078
кристиан,1.220108
геном,1.919078
ашшабаба,1.919078
рок,1.618048
ккк,1.919078
подключаться,1.441957
су,1.317018
сезон,1.015988
сковоронский,1.919078
миллиардер,1.919078
госнужда,1.919078
анталья,1.919078
безвизовый,1.618048
маунтинвью,1.919078
некачественный,1.919078
демирташа,1.919078
заложник,1.618048
гюль,1.919078
ан,0.77295
йол,1.919078
тур,1.015988
единогласно,1.618048
оппозиционный,1.07398
оползень,1.919078
полвека,1.317018
четверо,1.220108
авиакомпания,1.140927
планета,0.919078
отопительный,1.919078
лететь,1.618048
присвоение,1.441957
филиппины,0.964836
софт,1.919078
экстремист,1.919078
превышение,1.441957
столкновение,0.964836
маурисио,1.919078
идлиб,1.919078
призванный,1.07398
двухдневный,1.618048
бухарест,1.618048
дефолт,1.618048
зеландия,0.964836
тумс,1.919078
чили,1.015988
тонный,1.618048
ми,1.441957
парижский,0.877685
карат,1.618048
ботсвана,1.015988
фамилия,0.714958
черекский,1.441957
могадишо,1.919078
синайский,1.618048
частица,1.618048
бейрут,1.618048
астероид,1.317018
оптогенетика,1.919078
роспотребнадзор,1.919078
краснодар,1.919078
сторонник,0.714958
саммит,1.015988
провинция,0.663806
сирийский,1.07398
юань,1.919078
ливан,0.919078
страсбург,1.618048
кабор,1.919078
кбр,1.919078
отель,1.441957
бортников,1.919078
ляонин,1.919078
ракка,1.919078
синай,1.618048
валютный,1.07398
джуба,1.919078
атэс,1.919078
задерживать,1.015988
нигерия,0.805135
аккредитация,1.919078
мьянма,0.805135
исламистский,1.919078
сингапур,0.877685
нанесение,1.220108
реструктуризация,1.618048
бамако,1.919078
ма,1.919078
средиземное,1.618048
двадцатка,1.441957
генштаб,0.964836
рейс,1.441957
сходить,1.317018
нефтяник,1.919078
палубный,1.618048
куклуксклать,1.919078
понта,1.919078
грузовик,1.07398
мигрант,1.618048
кабардинобалкария,1.618048
благотворительность,1.441957
силовик,1.618048
эрдем,1.618048
аргентина,0.877685
селахаттин,1.919078
сочувствовать,1.618048
сендень,1.919078
багаж,1.618048
вырастать,0.663806
макри,1.919078
тума,1.919078
выкрикивать,1.919078
перекрывать,1.441957
вручение,1.441957
тестовый,1.441957
тайвань,1.140927
нлд,1.919078
хронологический,0.839897
протест,0.742987
шестеро,1.618048
киршнер,1.919078
ес,1.015988
самодельный,1.919078
съезжать,1.618048
террористический,1.07398
медведев,1.140927
мали,1.07398
мильнер,1.919078
кредитный,1.618048
реестр,1.618048
избиратель,1.317018
морпех,1.919078
дефолтный,1.919078
покушение,1.220108
въезд,1.441957
выигрывать,0.839897
сб,0.640324
антидопинговый,1.919078
дальнобойщик,1.919078
президентский,0.77295
дебютный,1.618048
протестный,1.441957
совершать,0.596859
голль,1.220108
террорист,1.618048
авианосец,1.441957
риск,1.140927
забастовка,1.07398
закупать,1.618048
турецкий,0.964836
кг,1.07398
закладка,1.441957
эрдоган,1.317018
штурман,1.919078
пентагон,1.919078
накрывать,1.441957
взрывной,1.317018
госдепартамент,1.317018
конкурс,1.015988
сбивать,1.220108
ударять,1.441957
шэньян,1.919078
фергусон,1.919078
ганеш,1.919078
перенос,1.441957
каталония,1.441957
холестерин,1.919078
исламский,0.877685
разбиваться,1.140927
неандерталец,1.919078
прокурдский,1.919078
фифа,1.441957
ато,1.919078
британец,1.140927
цзиньпин,1.919078
умышленный,1.618048
актив,0.919078
обогащение,1.919078
боевик,1.07398
большегрузный,1.919078
ежегодный,1.220108
выпускать,0.640324
бюллетень,1.220108
мужество,1.317018
телескоп,1.919078
загрязнение,1.441957
инцзю,1.919078
турок,1.317018
бразильский,1.220108
демирташ,1.919078
иго,1.441957
лори,1.919078
анкара,1.441957
финский,0.839897
ракетоносец,1.919078
бристоу,1.919078
северовосток,0.964836
величина,0.964836
хакер,1.919078
джан,1.919078
безопасный,1.140927
манила,1.220108
теракт,1.220108
шарль,1.140927
красноярский,1.220108
ноябрьгода,1.919078
фура,1.618048
футбольный,1.140927
директор,0.596859
буркинафасо,1.140927
карикатура,1.220108
марк,0.839897
шармэшшейх,1.919078
двусторонний,1.317018
расследование,1.07398
чжэцзян,1.919078
фсб,1.317018
дизельный,1.220108
хантымансийский,1.317018
правоохранительный,1.919078
непальнскоиндийский,1.919078
полицейский,0.964836
оплот,1.618048
тротиловый,1.919078
игила,1.317018
премьер,1.07398
рельс,1.317018
тапа,1.919078
алмаз,1.220108
безусловный,1.919078
нейродегенеративный,1.919078
дюндар,1.919078
суринам,1.140927
джибути,1.07398
однопалатный,1.618048
барбадос,1.015988
замбия,1.07398
мадейра,1.140927
бижагош,1.919078
вайя,1.919078
бисаугвинейка,1.919078
кандидатура,1.317018
катар,0.877685
командноплановый,1.919078
рота,1.220108
заболоченный,1.919078
викигида,1.317018
коррейя,1.919078
спикер,1.618048
южноатлантический,1.919078
тунис,0.964836
бисаугвинеец,1.919078
папуа,1.07398
субэкваториальный,1.441957
ухудшаться,1.317018
посольство,1.140927
намаджо,1.919078
иммунодефицит,1.441957
гвинеебисау,1.919078
бзо,1.919078
нуну,1.919078
франкоязычный,1.441957
подданный,1.015988
скончаться,0.640324
трип,1.919078
оаэ,1.015988
кокаиновый,1.919078
укреплять,1.015988
пакистан,0.919078
баррош,1.618048
нона,1.919078
тристандакунья,1.07398
кааба,1.618048
зимбабве,1.07398
мангровый,1.919078
центральноафриканский,1.317018
ямайка,1.07398
эстуарий,1.618048
телекомпания,1.618048
фосфат,1.317018
отбывать,1.220108
идеологически,1.919078
вич,1.441957
гвинейский,1.317018
ди,1.441957
туземец,1.919078
мозговой,1.919078
словения,1.07398
гвиана,1.140927
ферраллитный,1.919078
главком,1.618048
болеть,1.919078
мальдивы,1.317018
окраина,1.220108
заморский,1.140927
материковый,1.220108
больница,0.839897
мандинка,1.618048
брдм,1.919078
танзания,1.220108
антигуа,1.140927
фиджи,1.07398
конвергенция,1.919078
тимор,1.317018
цар,1.220108
кумба,1.919078
желудочный,1.919078
самолетный,1.919078
симоеш,1.919078
манджак,1.919078
корсар,1.919078
орехов,1.618048
многоводный,1.919078
принесение,1.618048
франк,1.015988
квебек,1.015988
саудовский,0.964836
сальвадор,1.441957
низменность,1.618048
покупка,0.964836
мусульманин,1.140927
комплектование,1.618048
мара,0.964836
тобаго,1.07398
простираться,1.317018
первобытнообщинный,1.919078
запаять,1.919078
иордания,1.317018
мариу,1.919078
наркотик,1.618048
экспортный,1.317018
радиокомпания,1.618048
джип,1.618048
корубать,1.919078
малайзия,0.877685
предотвращать,1.015988
активист,1.140927
пятерка,1.919078
либерия,1.220108
непризнанный,1.07398
ньюбрансуик,1.140927
ял,1.618048
асимиладуш,1.919078
микелон,1.317018
карлуш,1.919078
франкофония,1.220108
греция,0.742987
африканский,0.919078
дакар,1.919078
жуниор,1.919078
уганда,1.07398
бруней,0.964836
фактория,1.441957
индонезия,0.919078
рис,1.07398
креветка,1.919078
фосфорит,1.919078
мавритания,1.07398
просуществовать,1.220108
внешэкономсвязь,1.919078
басиро,1.919078
эмбало,1.919078
поставщик,1.220108
оман,1.015988
протекать,1.618048
латинский,0.77295
намибия,1.220108
дуарт,1.919078
жозе,1.441957
христианин,1.07398
затопление,1.919078
гайана,1.07398
саванна,1.220108
фарин,1.919078
бытовой,1.07398
уверенно,1.919078
сброс,1.441957
бобовый,1.919078
арахис,1.441957
кукуруза,1.317018
бурунди,1.317018
осадки,1.317018
вануату,1.07398
унитарный,1.220108
хорватия,1.015988
металлический,1.618048
топонимический,1.618048
евро,1.317018
археолог,1.140927
аравия,0.839897
пыльный,1.441957
аллювиальный,1.919078
словакия,1.07398
мокнуть,1.220108
обретение,1.015988
палестина,0.839897
закупочный,1.919078
аллювиальноморский,1.919078
вылет,1.618048
дивизион,1.441957
панама,1.618048
судоходный,1.919078
бушнев,1.317018
украшение,1.317018
мыс,1.317018
доколониальный,1.441957
пальма,1.618048
европеец,1.140927
колония,0.742987
мартиника,1.317018
причастность,1.317018
коренная,1.441957
руанда,1.317018
мпло,1.919078
раймунд,1.919078
домингуш,1.919078
сенегал,1.07398
заведовать,1.618048
рабовладение,1.919078
пересечение,1.140927
реюньон,1.317018
плотность,0.919078
боксит,1.441957
повстанческий,1.441957
грат,1.919078
гамбия,0.964836
плантация,1.317018
чуто,1.919078
признанный,0.919078
карлос,1.317018
наркокартель,1.919078
аборигенный,1.618048
наркомафия,1.919078
номинал,1.015988
бразилия,0.688629
мадинадубоэ,1.919078
страныдонор,1.618048
зараженность,1.441957
попортугальски,1.919078
налаживать,1.07398
парагвай,1.441957
америго,1.919078
гвинеюбисау,1.919078
чад,1.220108
монако,1.317018
галерейный,1.919078
мендеш,1.919078
годовой,1.015988
лесото,1.07398
продавать,0.805135
кфа,1.919078
охотникисобиратель,1.919078
кубинский,1.317018
речной,1.618048
рыба,1.140927
португалец,1.140927
бубо,1.919078
багамский,1.015988
наркоперевозка,1.919078
уругвай,1.220108
фрелимый,1.919078
прогресс,0.919078
водный,1.015988
бернард,1.441957
илья,0.964836
выращивать,1.618048
кашеу,1.618048
роза,1.220108
наемник,1.919078
маврикий,0.919078
смещать,1.140927
плеханов,1.919078
просо,1.441957
кипр,1.015988
пт,1.015988
новооткрытый,1.618048
повстанец,1.140927
топоним,1.441957
сериф,1.919078
нигер,1.140927
слон,1.140927
гондурас,1.015988
эквадор,1.317018
обезьяна,1.220108
экваториальный,1.140927
путеводитель,1.317018
покупатель,1.07398
плод,1.441957
танковый,0.919078
юар,0.919078
поблизости,1.919078
ган,1.015988
дха,1.919078
король,0.596859
габон,1.140927
грамотность,1.140927
государстванаблюдатель,1.441957
утварь,1.618048
млекопитающее,1.441957
мигфа,1.919078
кабрал,1.919078
сахарский,1.441957
фальсификация,1.441957
босния,1.220108
гаити,1.015988
дельта,1.618048
температура,1.07398
подозревать,1.317018
сформировываться,0.964836
франкопортугальский,1.919078
отрог,1.919078
контейнер,1.441957
кырык,1.07398
сентвинсент,1.07398
метрополия,1.220108
поселение,1.317018
неприсоединение,1.441957
сербия,1.07398
замораживать,1.140927
земледелие,1.441957
абориген,1.441957
чехия,0.964836
транзит,1.441957
рыболовство,1.618048
интернетдомен,1.220108
нефтепродукт,1.140927
ожидаться,1.317018
контрабанда,1.919078
буря,1.317018
сахарный,1.441957
либерализация,1.317018
астрель,1.618048
миномет,1.220108
инженерный,1.441957
марокко,0.964836
пзрк,1.919078
пальмовый,1.618048
ламантин,1.919078
болотный,1.919078
доминиканский,1.220108
бутан,1.07398
танк,0.839897
энрике,1.618048
португальский,0.964836
сомалиленд,1.140927
рай,1.618048
желудок,1.618048
шельф,1.317018
луиш,1.618048
купить,0.77295
фасовать,1.919078
птица,1.015988
майотта,1.317018
табачный,1.618048
кешью,1.919078
бисау,1.919078
фертильность,1.441957
наркотрафик,1.919078
жандармерия,1.618048
выращиваться,1.919078
жуан,1.441957
бескровный,1.441957
осваивать,1.220108
усугубляться,1.441957
мезяев,1.919078
раб,1.07398
удерживаться,1.618048
ппс,1.220108
афрок,1.919078
долина,1.317018
вознесение,1.015988
футаджалон,1.919078
неодобрение,1.919078
экспортироваться,1.919078
кения,0.964836
гибель,0.839897
расчленять,1.919078
триштан,1.919078
аргумент,0.742987
бахрейн,1.140927
тринидад,1.07398
молдова,0.805135
ичр,1.140927
перейра,1.919078
тапиока,1.441957
таиланд,0.877685
сисока,1.919078
пепель,1.919078
католицизм,1.220108
санья,1.919078
моб,1.919078
предпринимать,0.576655
обращать,1.140927
гомеш,1.919078
гватемала,1.140927
влажный,1.441957
тагма,1.919078
мамаду,1.919078
мятежник,1.441957
стрела,1.07398
иммигрант,1.317018
герцеговина,1.220108
курум,1.919078
годный,1.919078
белиз,1.140927
наркогосударство,1.919078
сеут,1.441957
мулат,1.618048
губернатор,0.964836
сейшелы,1.317018
барбуда,1.140927
никитин,1.441957
торговля,0.538867
нечисловой,1.015988
заселять,1.618048
древний,0.688629
королевство,0.55735
агеева,1.919078
зеленый,0.964836
эпарс,1.317018
отв,0.839897
руи,1.919078
бегемот,1.220108
виейра,1.919078
макао,1.618048
выдра,1.919078
балант,1.618048
эра,0.877685
эсватини,1.015988
гренадин,1.140927
коморы,1.220108
младенческий,1.441957
эковас,1.919078
истреблять,1.919078
колонизатор,1.441957
креольский,1.618048
пищевой,1.317018
пивоварение,1.919078
придерживаться,0.877685
па,1.618048
сенткитс,1.140927
бакай,1.919078
южноафриканский,1.015988
долл,1.07398
мал,1.919078
оппозиционер,1.441957
куприянов,1.919078
франсишку,1.919078
военизированный,1.220108
плато,1.317018
амилкар,1.919078
котдивуар,1.07398
смертельно,1.618048
фульб,1.919078
голландский,1.07398
бисоран,1.919078
груметаш,1.919078
гвинеибисау,1.618048
левоцентристский,1.919078
погружение,1.919078
мансаба,1.618048
порошок,1.919078
этимология,1.317018
доминик,1.015988
канарский,1.441957
трижды,1.220108
экспедиция,1.140927
культивирование,1.618048
умар,1.919078
неграмотный,1.618048
намечать,1.441957
стереотип,1.441957
поспелов,1.919078
недостаточно,1.015988
елизавета,1.140927
македония,1.140927
балан,1.919078
кувейт,0.964836
островной,1.618048
притворов,1.317018
луиша,1.919078
орех,1.441957
бизнесмен,1.220108
сентлюсия,1.140927
люксембург,0.877685
амбазония,1.441957
хунта,1.317018
челкм,1.07398
жеб,1.919078
колумбийский,1.919078
хронический,1.919078
болам,1.919078
завладевать,1.441957
португалия,0.688629
госсовет,1.919078
высокотравный,1.919078
костарик,1.317018
христианство,1.140927
гваделупа,1.317018
мешок,1.441957
фулакунда,1.919078
плоский,1.919078
малави,1.07398
эмбалуа,1.919078
сменяться,1.317018
политэкон,1.919078
невиснуть,1.140927
листопадновечнозеленый,1.919078
прошедший,1.618048
камерун,0.964836
паигк,1.919078
сьерралеон,1.07398
густой,1.317018
сейшельский,1.015988
мохамед,1.919078
мелилья,1.441957
фрукт,1.441957
португалоязычный,1.919078
бтр,1.441957
нелегальный,1.618048
возрастнополовой,1.317018
перевалочный,1.919078
заходить,1.441957
произрастать,1.919078
сенпьер,1.317018
муссонный,1.919078
архипелаг,1.441957
мануэль,1.317018
кокаин,1.919078
андорра,1.140927
черногория,1.220108
зау,1.919078
толкование,1.441957
пугать,1.618048
националист,1.317018
приговаривать,0.919078
высылать,1.07398
консолидироваться,1.919078
неизлечимый,1.919078
культурноист,1.919078
отбывание,1.919078
рубенштейн,1.919078
исправительнотрудовой,1.919078
исследовать,1.140927
исслед,1.919078
бацаев,1.919078
дальстрой,1.919078
паспортизация,1.618048
конспирация,1.919078
помилование,1.919078
сера,1.317018
распоряжаться,1.441957
приближаться,1.220108
неволя,1.919078
амнистиягода,1.919078
американец,1.07398
лишение,1.07398
опубл,1.919078
реакция,0.919078
хулиганство,1.919078
хрусталев,1.919078
отчетность,1.618048
джошуа,1.441957
закоренелый,1.919078
уголовник,1.919078
убийца,1.441957
законник,1.919078
рой,1.618048
тяжкий,1.441957
пожилой,1.441957
хищение,1.441957
анекдот,1.220108
осужденный,1.220108
нашуметь,1.919078
крутой,1.919078
антигосударственный,1.618048
концептуал,1.919078
шаблонамикарточка,1.919078
самовольный,1.317018
энергичный,1.919078
интрига,1.618048
гриф,1.919078
смягчение,1.441957
терапия,1.919078
рецидивист,1.618048
этнополитический,1.618048
контрреволюционный,1.07398
бояться,1.220108
смущать,1.919078
повестка,1.317018
перечисленный,1.441957
беременный,1.618048
итк,1.919078
страдать,1.441957
акад,1.441957
карманный,1.618048
проникать,0.964836
ссыльнопоселенец,1.618048
мироненко,1.919078
бунт,1.441957
обвиняться,1.220108
сфальсифицировать,1.919078
обвешивание,1.919078
самогон,1.919078
общественнополезный,1.618048
скромный,1.618048
сплоченный,1.919078
неприменение,1.618048
казнь,0.805135
стройность,1.919078
шаламова,1.919078
карательный,1.140927
уничтожающий,1.919078
пятьдесят,1.220108
огэ,1.919078
курировать,1.618048
агитация,1.317018
шишов,1.919078
логичность,1.919078
ова,1.441957
стройный,1.919078
безнаказанность,1.919078
печально,1.919078
срочный,0.964836
енисейскстрой,1.919078
шпион,1.919078
клим,1.919078
преувеличенный,1.919078
пегов,1.919078
навык,1.441957
всетака,1.441957
хулиган,1.919078
рг,1.919078
шоковый,1.919078
ук,1.317018
волна,0.839897
воркута,1.919078
зезина,1.919078
инициатор,1.618048
козлова,1.441957
угрожающий,1.919078
отнесение,1.919078
выработок,1.441957
социокультурный,1.618048
заинтересованность,1.919078
публиковаться,1.317018
претендовать,1.317018
бериевский,1.919078
амнистированный,1.919078
правильность,1.441957
главупра,1.919078
стенографический,1.441957
изготовление,1.220108
популизм,1.919078
криминогенный,1.919078
инициирование,1.919078
нарский,1.919078
жаловаться,1.317018
лагерный,1.618048
подрывникамдиверсант,1.919078
изнасилование,1.441957
схватка,1.919078
пигалева,1.919078
неразличимый,1.919078
следственный,1.317018
вспоминать,1.220108
ознаменовывать,1.441957
сухомлин,1.919078
ноубл,1.919078
гуверовский,1.919078
нерентабельный,1.618048
логичный,1.919078
потребитель,1.618048
секретно,1.618048
нв,1.441957
возвышение,1.618048
интеллектуальный,1.140927
взлом,1.919078
бригадир,1.441957
дарский,1.618048
заговор,1.140927
мингрельский,1.441957
призма,1.441957
викторович,1.07398
вакханалия,1.919078
правонарушение,1.919078
раскрываться,1.441957
декриминализация,1.919078
наполовину,1.919078
переполненный,1.919078
месячный,1.618048
изменник,1.441957
осведомлять,1.618048
богомолов,1.618048
недуг,1.919078
рагс,1.919078
амнистия,1.07398
фак,1.919078
конспирологический,1.618048
юрид,1.919078
немало,1.317018
разбой,1.919078
болтянская,1.919078
куршев,1.919078
кража,1.220108
жданова,1.919078
пензенский,1.919078
всплеск,1.441957
санктпетербургский,0.964836
минкульт,1.919078
применять,0.688629
вменяться,1.618048
контрагентурный,1.919078
круглов,1.919078
похороны,1.07398
преступность,1.07398
малозначительный,1.919078
света,1.441957
сигачев,1.919078
пенитенциарный,1.317018
кравери,1.919078
мемуарный,1.919078
замечать,1.618048
нателла,1.919078
недоброкачественный,1.919078
лаврентий,1.618048
мю,1.919078
смертный,0.964836
конфликтный,1.919078
поножовщина,1.919078
организационный,1.220108
надзиратель,1.919078
жизнеспособный,1.919078
паразитический,1.919078
медведева,1.618048
послесталинский,1.919078
зюзино,1.919078
покончить,0.877685
жуткий,1.618048
интуиция,1.441957
эль,1.618048
келина,1.919078
хлоп,1.919078
воровской,1.919078
разовый,1.441957
пика,1.919078
дв,1.919078
замораживание,1.919078
разоблачение,1.618048
отдний,1.919078
жестокий,0.839897
пожизненный,1.919078
единоличный,1.317018
николя,1.220108
узник,1.618048
горнометаллургический,1.618048
лубянский,1.919078
легкость,1.919078
общеуголовный,1.618048
разгул,1.441957
злостный,1.919078
мотив,1.220108
впечатляющий,1.919078
виттенберг,1.919078
умозаключение,1.919078
варлам,1.618048
пересмотр,1.220108
бесхозяйственность,1.618048
ремнев,1.919078
подниматься,1.015988
итлк,1.919078
курицын,1.919078
шевчук,1.919078
незначительно,1.618048
условнодосрочный,1.919078
заключенная,1.919078
меч,1.618048
круг,0.77295
безбородов,1.919078
арестованный,1.317018
некомплектный,1.919078
происшествие,1.220108
устраивать,0.964836
изнасиловать,1.441957
магадан,1.919078
ожесточенный,1.220108
родственник,1.015988
иванова,1.618048
наплыв,1.618048
сбыт,1.441957
самарский,1.317018
закулисный,1.618048
нехамкин,1.919078
походить,1.919078
ворамрецидивист,1.919078
обострять,1.618048
захлестнуть,1.919078
спецпоселение,1.919078
интервьюер,1.919078
дорогостоящий,1.140927
политикоправовой,1.919078
бандитский,1.919078
рассказчик,1.441957
спецотдел,1.919078
вор,1.317018
головко,1.919078
веда,1.919078
приостановление,1.919078
южноуральский,1.618048
разложение,1.220108
пояснительный,1.919078
приемапередача,1.919078
неодинаковый,1.919078
челябинский,1.618048
расточение,1.919078
сук,1.441957
социум,1.919078
джон,0.688629
обмеривание,1.919078
июльский,1.441957
лавинский,1.919078
спицын,1.919078
колыма,1.919078
преступный,1.140927
кобба,1.919078
антипартийный,1.919078
сидорчик,1.618048
слякоть,1.919078
подкупать,1.618048
орудовать,1.919078
риварочча,1.919078
низовой,1.618048
гарф,1.618048
трудиться,1.317018
кирилловский,1.919078
